Tuesday,26/05/2015,1 USD =,63.8786 INR,
Monday,25/05/2015,1 USD =,63.5123 INR,
Sunday,24/05/2015,1 USD =,63.5216 INR,
Saturday,23/05/2015,1 USD =,63.5101 INR,
Friday,22/05/2015,1 USD =,63.526 INR,
Thursday,21/05/2015,1 USD =,63.6394 INR,
Wednesday,20/05/2015,1 USD =,63.6847 INR,
Tuesday,19/05/2015,1 USD =,63.7532 INR,
Monday,18/05/2015,1 USD =,63.6603 INR,
Sunday,17/05/2015,1 USD =,63.4599 INR,
Saturday,16/05/2015,1 USD =,63.4524 INR,
Friday,15/05/2015,1 USD =,63.5127 INR,
Thursday,14/05/2015,1 USD =,63.5947 INR,
Wednesday,13/05/2015,1 USD =,64.0724 INR,
Tuesday,12/05/2015,1 USD =,64.1259 INR,
Monday,11/05/2015,1 USD =,63.9524 INR,
Sunday,10/05/2015,1 USD =,63.7871 INR,
Saturday,9/05/2015,1 USD =,63.7946 INR,
Friday,8/05/2015,1 USD =,63.807 INR,
Thursday,7/05/2015,1 USD =,64.1308 INR,
Wednesday,6/05/2015,1 USD =,63.6307 INR,
Tuesday,5/05/2015,1 USD =,63.4772 INR,
Monday,4/05/2015,1 USD =,63.6042 INR,
Sunday,3/05/2015,1 USD =,63.6592 INR,
Saturday,2/05/2015,1 USD =,63.6578 INR,
Friday,1/05/2015,1 USD =,63.6377 INR,
Thursday,30/04/2015,1 USD =,63.4841 INR,
Wednesday,29/04/2015,1 USD =,63.3938 INR,
Tuesday,28/04/2015,1 USD =,63.1825 INR,
Monday,27/04/2015,1 USD =,63.3904 INR,
Sunday,26/04/2015,1 USD =,63.6955 INR,
Saturday,25/04/2015,1 USD =,63.6954 INR,
Friday,24/04/2015,1 USD =,63.6002 INR,
Thursday,23/04/2015,1 USD =,63.2296 INR,
Wednesday,22/04/2015,1 USD =,62.9439 INR,
Tuesday,21/04/2015,1 USD =,62.8363 INR,
Monday,20/04/2015,1 USD =,62.9749 INR,
Sunday,19/04/2015,1 USD =,62.5253 INR,
Saturday,18/04/2015,1 USD =,62.4355 INR,
Friday,17/04/2015,1 USD =,62.4487 INR,
Thursday,16/04/2015,1 USD =,62.341 INR,
Wednesday,15/04/2015,1 USD =,62.3954 INR,
Tuesday,14/04/2015,1 USD =,62.3656 INR,
Monday,13/04/2015,1 USD =,62.3887 INR,
Sunday,12/04/2015,1 USD =,62.2485 INR,
Saturday,11/04/2015,1 USD =,62.2851 INR,
Friday,10/04/2015,1 USD =,62.266 INR,
Thursday,9/04/2015,1 USD =,62.2997 INR,
Wednesday,8/04/2015,1 USD =,62.2129 INR,
Tuesday,7/04/2015,1 USD =,62.2355 INR,
Monday,6/04/2015,1 USD =,62.1334 INR,
Sunday,5/04/2015,1 USD =,62.0366 INR,
Saturday,4/04/2015,1 USD =,62.0737 INR,
Friday,3/04/2015,1 USD =,62.0926 INR,
Thursday,2/04/2015,1 USD =,62.1974 INR,
Wednesday,1/04/2015,1 USD =,62.3152 INR,
Tuesday,31/03/2015,1 USD =,62.4018 INR,
Monday,30/03/2015,1 USD =,62.5748 INR,
Sunday,29/03/2015,1 USD =,62.5168 INR,
Saturday,28/03/2015,1 USD =,62.5688 INR,
Friday,27/03/2015,1 USD =,62.5762 INR,
Thursday,26/03/2015,1 USD =,62.7087 INR,
Wednesday,25/03/2015,1 USD =,62.4283 INR,
Tuesday,24/03/2015,1 USD =,62.3284 INR,
Monday,23/03/2015,1 USD =,62.2887 INR,
Sunday,22/03/2015,1 USD =,62.4036 INR,
Saturday,21/03/2015,1 USD =,62.4243 INR,
Friday,20/03/2015,1 USD =,62.429 INR,
Thursday,19/03/2015,1 USD =,62.5375 INR,
Wednesday,18/03/2015,1 USD =,62.545 INR,
Tuesday,17/03/2015,1 USD =,62.6922 INR,
Monday,16/03/2015,1 USD =,62.841 INR,
Sunday,15/03/2015,1 USD =,63.0352 INR,
Saturday,14/03/2015,1 USD =,62.9801 INR,
Friday,13/03/2015,1 USD =,62.9389 INR,
Thursday,12/03/2015,1 USD =,62.5886 INR,
Wednesday,11/03/2015,1 USD =,62.7362 INR,
Tuesday,10/03/2015,1 USD =,62.7201 INR,
Monday,9/03/2015,1 USD =,62.6266 INR,
Sunday,8/03/2015,1 USD =,62.5881 INR,
Saturday,7/03/2015,1 USD =,62.5874 INR,
Friday,6/03/2015,1 USD =,62.5633 INR,
Thursday,5/03/2015,1 USD =,62.3155 INR,
Wednesday,4/03/2015,1 USD =,62.2199 INR,
Tuesday,3/03/2015,1 USD =,61.8343 INR,
Monday,2/03/2015,1 USD =,61.8553 INR,
Sunday,1/03/2015,1 USD =,61.7429 INR,
Saturday,28/02/2015,1 USD =,61.6983 INR,
Friday,27/02/2015,1 USD =,61.714 INR,
Thursday,26/02/2015,1 USD =,61.7874 INR,
Wednesday,25/02/2015,1 USD =,61.9613 INR,
Tuesday,24/02/2015,1 USD =,62.1533 INR,
Monday,23/02/2015,1 USD =,62.2199 INR,
Sunday,22/02/2015,1 USD =,62.1497 INR,
Saturday,21/02/2015,1 USD =,62.2073 INR,
Friday,20/02/2015,1 USD =,62.19 INR,
Thursday,19/02/2015,1 USD =,62.2204 INR,
Wednesday,18/02/2015,1 USD =,62.1783 INR,
Tuesday,17/02/2015,1 USD =,62.1368 INR,
Monday,16/02/2015,1 USD =,62.1999 INR,
Sunday,15/02/2015,1 USD =,62.1033 INR,
Saturday,14/02/2015,1 USD =,62.1261 INR,
Friday,13/02/2015,1 USD =,62.164 INR,
Thursday,12/02/2015,1 USD =,62.2331 INR,
Wednesday,11/02/2015,1 USD =,62.322 INR,
Tuesday,10/02/2015,1 USD =,62.2816 INR,
Monday,9/02/2015,1 USD =,62.1637 INR,
Sunday,8/02/2015,1 USD =,61.9843 INR,
Saturday,7/02/2015,1 USD =,61.921 INR,
Friday,6/02/2015,1 USD =,61.918 INR,
Thursday,5/02/2015,1 USD =,61.7573 INR,
Wednesday,4/02/2015,1 USD =,61.8167 INR,
Tuesday,3/02/2015,1 USD =,61.747 INR,
Monday,2/02/2015,1 USD =,61.8547 INR,
Sunday,1/02/2015,1 USD =,61.9894 INR,
Saturday,31/01/2015,1 USD =,61.9963 INR,
Friday,30/01/2015,1 USD =,61.9352 INR,
Thursday,29/01/2015,1 USD =,61.7006 INR,
Wednesday,28/01/2015,1 USD =,61.35 INR,
Tuesday,27/01/2015,1 USD =,61.3839 INR,
Monday,26/01/2015,1 USD =,61.4386 INR,
Sunday,25/01/2015,1 USD =,61.5283 INR,
Saturday,24/01/2015,1 USD =,61.413 INR,
Friday,23/01/2015,1 USD =,61.4384 INR,
Thursday,22/01/2015,1 USD =,61.6447 INR,
Wednesday,21/01/2015,1 USD =,61.6328 INR,
Tuesday,20/01/2015,1 USD =,61.7082 INR,
Monday,19/01/2015,1 USD =,61.6961 INR,
Sunday,18/01/2015,1 USD =,61.723 INR,
Saturday,17/01/2015,1 USD =,61.7859 INR,
Friday,16/01/2015,1 USD =,61.7871 INR,
Thursday,15/01/2015,1 USD =,62.086 INR,
Wednesday,14/01/2015,1 USD =,62.1313 INR,
Tuesday,13/01/2015,1 USD =,62.0475 INR,
Monday,12/01/2015,1 USD =,62.1032 INR,
Sunday,11/01/2015,1 USD =,62.2314 INR,
Saturday,10/01/2015,1 USD =,62.2606 INR,
Friday,9/01/2015,1 USD =,62.368 INR,
Thursday,8/01/2015,1 USD =,62.8123 INR,
Wednesday,7/01/2015,1 USD =,63.2922 INR,
Tuesday,6/01/2015,1 USD =,63.5494 INR,
Monday,5/01/2015,1 USD =,63.379 INR,
Sunday,4/01/2015,1 USD =,63.3064 INR,
Saturday,3/01/2015,1 USD =,63.2896 INR,
Friday,2/01/2015,1 USD =,63.2778 INR,
Thursday,1/01/2015,1 USD =,63.1719 INR,
Wednesday,31/12/2014,1 USD =,63.1735 INR,
Tuesday,30/12/2014,1 USD =,63.4583 INR,
Monday,29/12/2014,1 USD =,63.7215 INR,
Sunday,28/12/2014,1 USD =,63.6881 INR,
Saturday,27/12/2014,1 USD =,63.6816 INR,
Friday,26/12/2014,1 USD =,63.6555 INR,
Thursday,25/12/2014,1 USD =,63.5407 INR,
Wednesday,24/12/2014,1 USD =,63.4719 INR,
Tuesday,23/12/2014,1 USD =,63.3923 INR,
Monday,22/12/2014,1 USD =,63.2796 INR,
Sunday,21/12/2014,1 USD =,63.3476 INR,
Saturday,20/12/2014,1 USD =,63.3242 INR,
Friday,19/12/2014,1 USD =,63.3279 INR,
Thursday,18/12/2014,1 USD =,63.1885 INR,
Wednesday,17/12/2014,1 USD =,63.5818 INR,
Tuesday,16/12/2014,1 USD =,63.5454 INR,
Monday,15/12/2014,1 USD =,63.1156 INR,
Sunday,14/12/2014,1 USD =,62.58 INR,
Saturday,13/12/2014,1 USD =,62.541 INR,
Friday,12/12/2014,1 USD =,62.514 INR,
Thursday,11/12/2014,1 USD =,62.4203 INR,
Wednesday,10/12/2014,1 USD =,61.963 INR,
Tuesday,9/12/2014,1 USD =,61.9119 INR,
Monday,8/12/2014,1 USD =,61.8766 INR,
Sunday,7/12/2014,1 USD =,61.9853 INR,
Saturday,6/12/2014,1 USD =,61.9357 INR,
Friday,5/12/2014,1 USD =,61.9383 INR,
Thursday,4/12/2014,1 USD =,61.834 INR,
Wednesday,3/12/2014,1 USD =,61.8167 INR,
Tuesday,2/12/2014,1 USD =,61.8696 INR,
Monday,1/12/2014,1 USD =,62.0123 INR,
Sunday,30/11/2014,1 USD =,62.2411 INR,
Saturday,29/11/2014,1 USD =,62.1531 INR,
Friday,28/11/2014,1 USD =,62.1145 INR,
Thursday,27/11/2014,1 USD =,61.8438 INR,
Wednesday,26/11/2014,1 USD =,61.819 INR,
Tuesday,25/11/2014,1 USD =,61.8078 INR,
Monday,24/11/2014,1 USD =,61.8449 INR,
Sunday,23/11/2014,1 USD =,61.7497 INR,
Saturday,22/11/2014,1 USD =,61.7259 INR,
Friday,21/11/2014,1 USD =,61.7764 INR,
Thursday,20/11/2014,1 USD =,61.89 INR,
Wednesday,19/11/2014,1 USD =,61.9452 INR,
Tuesday,18/11/2014,1 USD =,61.7289 INR,
Monday,17/11/2014,1 USD =,61.7665 INR,
Sunday,16/11/2014,1 USD =,61.7045 INR,
Saturday,15/11/2014,1 USD =,61.6566 INR,
Friday,14/11/2014,1 USD =,61.629 INR,
Thursday,13/11/2014,1 USD =,61.5626 INR,
Wednesday,12/11/2014,1 USD =,61.4582 INR,
Tuesday,11/11/2014,1 USD =,61.4872 INR,
Monday,10/11/2014,1 USD =,61.4838 INR,
Sunday,9/11/2014,1 USD =,61.4844 INR,
Saturday,8/11/2014,1 USD =,61.4102 INR,
Friday,7/11/2014,1 USD =,61.4218 INR,
Thursday,6/11/2014,1 USD =,61.4201 INR,
Wednesday,5/11/2014,1 USD =,61.3732 INR,
Tuesday,4/11/2014,1 USD =,61.3785 INR,
Monday,3/11/2014,1 USD =,61.3869 INR,
Sunday,2/11/2014,1 USD =,61.4396 INR,
Saturday,1/11/2014,1 USD =,61.3922 INR,
Friday,31/10/2014,1 USD =,61.4063 INR,
Thursday,30/10/2014,1 USD =,61.3608 INR,
Wednesday,29/10/2014,1 USD =,61.3251 INR,
Tuesday,28/10/2014,1 USD =,61.1907 INR,
Monday,27/10/2014,1 USD =,61.2297 INR,
Sunday,26/10/2014,1 USD =,61.1554 INR,
Saturday,25/10/2014,1 USD =,61.1587 INR,
Friday,24/10/2014,1 USD =,61.1399 INR,
Thursday,23/10/2014,1 USD =,61.1826 INR,
Wednesday,22/10/2014,1 USD =,61.196 INR,
Tuesday,21/10/2014,1 USD =,61.1965 INR,
Monday,20/10/2014,1 USD =,61.2694 INR,
Sunday,19/10/2014,1 USD =,61.3738 INR,
Saturday,18/10/2014,1 USD =,61.3988 INR,
Friday,17/10/2014,1 USD =,61.4237 INR,
Thursday,16/10/2014,1 USD =,61.7125 INR,
Wednesday,15/10/2014,1 USD =,61.3528 INR,
Tuesday,14/10/2014,1 USD =,61.3604 INR,
Monday,13/10/2014,1 USD =,61.0722 INR,
Sunday,12/10/2014,1 USD =,61.2597 INR,
Saturday,11/10/2014,1 USD =,61.2446 INR,
Friday,10/10/2014,1 USD =,61.2155 INR,
Thursday,9/10/2014,1 USD =,61.1169 INR,
Wednesday,8/10/2014,1 USD =,61.3793 INR,
Tuesday,7/10/2014,1 USD =,61.3839 INR,
Monday,6/10/2014,1 USD =,61.57 INR,
Sunday,5/10/2014,1 USD =,61.6572 INR,
Saturday,4/10/2014,1 USD =,61.6206 INR,
Friday,3/10/2014,1 USD =,61.6467 INR,
Thursday,2/10/2014,1 USD =,61.6242 INR,
Wednesday,1/10/2014,1 USD =,61.7023 INR,
Tuesday,30/09/2014,1 USD =,61.8204 INR,
Monday,29/09/2014,1 USD =,61.4953 INR,
Sunday,28/09/2014,1 USD =,61.3064 INR,
Saturday,27/09/2014,1 USD =,61.2955 INR,
Friday,26/09/2014,1 USD =,61.2464 INR,
Thursday,25/09/2014,1 USD =,61.2331 INR,
Wednesday,24/09/2014,1 USD =,60.966 INR,
Tuesday,23/09/2014,1 USD =,60.9804 INR,
Monday,22/09/2014,1 USD =,60.8644 INR,
Sunday,21/09/2014,1 USD =,60.8144 INR,
Saturday,20/09/2014,1 USD =,60.857 INR,
Friday,19/09/2014,1 USD =,60.8892 INR,
Thursday,18/09/2014,1 USD =,60.8011 INR,
Wednesday,17/09/2014,1 USD =,60.9828 INR,
Tuesday,16/09/2014,1 USD =,61.0999 INR,
Monday,15/09/2014,1 USD =,61.1018 INR,
Sunday,14/09/2014,1 USD =,60.8161 INR,
Saturday,13/09/2014,1 USD =,60.8491 INR,
Friday,12/09/2014,1 USD =,60.8473 INR,
Thursday,11/09/2014,1 USD =,60.9307 INR,
Wednesday,10/09/2014,1 USD =,60.8601 INR,
Tuesday,9/09/2014,1 USD =,60.5871 INR,
Monday,8/09/2014,1 USD =,60.3184 INR,
Sunday,7/09/2014,1 USD =,60.2679 INR,
Saturday,6/09/2014,1 USD =,60.2802 INR,
Friday,5/09/2014,1 USD =,60.2863 INR,
Thursday,4/09/2014,1 USD =,60.4226 INR,
Wednesday,3/09/2014,1 USD =,60.4954 INR,
Tuesday,2/09/2014,1 USD =,60.65 INR,
Monday,1/09/2014,1 USD =,60.535 INR,
Sunday,31/08/2014,1 USD =,60.5379 INR,
Saturday,30/08/2014,1 USD =,60.5613 INR,
Friday,29/08/2014,1 USD =,60.5452 INR,
Thursday,28/08/2014,1 USD =,60.5574 INR,
Wednesday,27/08/2014,1 USD =,60.4622 INR,
Tuesday,26/08/2014,1 USD =,60.4455 INR,
Monday,25/08/2014,1 USD =,60.5412 INR,
Sunday,24/08/2014,1 USD =,60.5174 INR,
Saturday,23/08/2014,1 USD =,60.474 INR,
Friday,22/08/2014,1 USD =,60.5151 INR,
Thursday,21/08/2014,1 USD =,60.6892 INR,
Wednesday,20/08/2014,1 USD =,60.635 INR,
Tuesday,19/08/2014,1 USD =,60.7148 INR,
Monday,18/08/2014,1 USD =,60.8242 INR,
Sunday,17/08/2014,1 USD =,60.879 INR,
Saturday,16/08/2014,1 USD =,60.9004 INR,
Friday,15/08/2014,1 USD =,60.9088 INR,
Thursday,14/08/2014,1 USD =,60.8417 INR,
Wednesday,13/08/2014,1 USD =,61.1674 INR,
Tuesday,12/08/2014,1 USD =,61.0939 INR,
Monday,11/08/2014,1 USD =,61.1572 INR,
Sunday,10/08/2014,1 USD =,61.1326 INR,
Saturday,9/08/2014,1 USD =,61.1798 INR,
Friday,8/08/2014,1 USD =,61.1782 INR,
Thursday,7/08/2014,1 USD =,61.2706 INR,
Wednesday,6/08/2014,1 USD =,61.3848 INR,
Tuesday,5/08/2014,1 USD =,60.8866 INR,
Monday,4/08/2014,1 USD =,60.9316 INR,
Sunday,3/08/2014,1 USD =,61.0764 INR,
Saturday,2/08/2014,1 USD =,60.9765 INR,
Friday,1/08/2014,1 USD =,60.829 INR,
Thursday,31/07/2014,1 USD =,60.471 INR,
Wednesday,30/07/2014,1 USD =,60.1292 INR,
Tuesday,29/07/2014,1 USD =,60.0873 INR,
Monday,28/07/2014,1 USD =,60.057 INR,
Sunday,27/07/2014,1 USD =,60.0214 INR,
Saturday,26/07/2014,1 USD =,60.0465 INR,
Friday,25/07/2014,1 USD =,60.0396 INR,
Thursday,24/07/2014,1 USD =,60.0882 INR,
Wednesday,23/07/2014,1 USD =,60.0668 INR,
Tuesday,22/07/2014,1 USD =,60.1489 INR,
Monday,21/07/2014,1 USD =,60.2449 INR,
Sunday,20/07/2014,1 USD =,59.7723 INR,
Saturday,19/07/2014,1 USD =,59.7994 INR,
Friday,18/07/2014,1 USD =,60.2609 INR,
Thursday,17/07/2014,1 USD =,60.1456 INR,
Wednesday,16/07/2014,1 USD =,60.0947 INR,
Tuesday,15/07/2014,1 USD =,60.1092 INR,
Monday,14/07/2014,1 USD =,60.0833 INR,
Sunday,13/07/2014,1 USD =,60.0499 INR,
Saturday,12/07/2014,1 USD =,60.0704 INR,
Friday,11/07/2014,1 USD =,60.022 INR,
Thursday,10/07/2014,1 USD =,60.1084 INR,
Wednesday,9/07/2014,1 USD =,59.7711 INR,
Tuesday,8/07/2014,1 USD =,59.7788 INR,
Monday,7/07/2014,1 USD =,59.9069 INR,
Sunday,6/07/2014,1 USD =,59.7596 INR,
Saturday,5/07/2014,1 USD =,59.7361 INR,
Friday,4/07/2014,1 USD =,59.7294 INR,
Thursday,3/07/2014,1 USD =,59.7466 INR,
Wednesday,2/07/2014,1 USD =,59.7758 INR,
Tuesday,1/07/2014,1 USD =,60.0461 INR,
Monday,30/06/2014,1 USD =,60.0923 INR,
Sunday,29/06/2014,1 USD =,60.0431 INR,
Saturday,28/06/2014,1 USD =,60.0335 INR,
Friday,27/06/2014,1 USD =,60.0462 INR,
Thursday,26/06/2014,1 USD =,60.1846 INR,
Wednesday,25/06/2014,1 USD =,60.0892 INR,
Tuesday,24/06/2014,1 USD =,60.1712 INR,
Monday,23/06/2014,1 USD =,60.1601 INR,
Sunday,22/06/2014,1 USD =,60.181 INR,
Saturday,21/06/2014,1 USD =,60.187 INR,
Friday,20/06/2014,1 USD =,60.1431 INR,
Thursday,19/06/2014,1 USD =,60.1151 INR,
Wednesday,18/06/2014,1 USD =,60.2582 INR,
Tuesday,17/06/2014,1 USD =,60.1948 INR,
Monday,16/06/2014,1 USD =,60.0831 INR,
Sunday,15/06/2014,1 USD =,59.7288 INR,
Saturday,14/06/2014,1 USD =,59.6765 INR,
Friday,13/06/2014,1 USD =,59.6194 INR,
Thursday,12/06/2014,1 USD =,59.2781 INR,
Wednesday,11/06/2014,1 USD =,59.2752 INR,
Tuesday,10/06/2014,1 USD =,59.1885 INR,
Monday,9/06/2014,1 USD =,59.1298 INR,
Sunday,8/06/2014,1 USD =,59.0765 INR,
Saturday,7/06/2014,1 USD =,59.0049 INR,
Friday,6/06/2014,1 USD =,59.0448 INR,
Thursday,5/06/2014,1 USD =,59.1864 INR,
Wednesday,4/06/2014,1 USD =,59.282 INR,
Tuesday,3/06/2014,1 USD =,59.3094 INR,
Monday,2/06/2014,1 USD =,59.1716 INR,
Sunday,1/06/2014,1 USD =,59.2144 INR,
Saturday,31/05/2014,1 USD =,59.1638 INR,
Friday,30/05/2014,1 USD =,59.1266 INR,
Thursday,29/05/2014,1 USD =,58.9182 INR,
Wednesday,28/05/2014,1 USD =,58.8993 INR,
Tuesday,27/05/2014,1 USD =,58.9291 INR,
Monday,26/05/2014,1 USD =,58.6299 INR,
Sunday,25/05/2014,1 USD =,58.465 INR,
Saturday,24/05/2014,1 USD =,58.4284 INR,
Friday,23/05/2014,1 USD =,58.4465 INR,
Thursday,22/05/2014,1 USD =,58.3956 INR,
Wednesday,21/05/2014,1 USD =,58.6771 INR,
Tuesday,20/05/2014,1 USD =,58.5679 INR,
Monday,19/05/2014,1 USD =,58.4441 INR,
Sunday,18/05/2014,1 USD =,58.5772 INR,
Saturday,17/05/2014,1 USD =,58.6753 INR,
Friday,16/05/2014,1 USD =,58.7639 INR,
Thursday,15/05/2014,1 USD =,59.3995 INR,
Wednesday,14/05/2014,1 USD =,59.5264 INR,
Tuesday,13/05/2014,1 USD =,59.5314 INR,
Monday,12/05/2014,1 USD =,59.8882 INR,
Sunday,11/05/2014,1 USD =,59.8817 INR,
Saturday,10/05/2014,1 USD =,59.9214 INR,
Friday,9/05/2014,1 USD =,59.922 INR,
Thursday,8/05/2014,1 USD =,59.9398 INR,
Wednesday,7/05/2014,1 USD =,60.0416 INR,
Tuesday,6/05/2014,1 USD =,60.0371 INR,
Monday,5/05/2014,1 USD =,60.1809 INR,
Sunday,4/05/2014,1 USD =,60.0875 INR,
Saturday,3/05/2014,1 USD =,60.0961 INR,
Friday,2/05/2014,1 USD =,60.1056 INR,
Thursday,1/05/2014,1 USD =,60.2864 INR,
Wednesday,30/04/2014,1 USD =,60.3617 INR,
Tuesday,29/04/2014,1 USD =,60.4687 INR,
Monday,28/04/2014,1 USD =,60.6636 INR,
Sunday,27/04/2014,1 USD =,60.6749 INR,
Saturday,26/04/2014,1 USD =,60.7004 INR,
Friday,25/04/2014,1 USD =,60.7398 INR,
Thursday,24/04/2014,1 USD =,61.0895 INR,
Wednesday,23/04/2014,1 USD =,61.0264 INR,
Tuesday,22/04/2014,1 USD =,60.7124 INR,
Monday,21/04/2014,1 USD =,60.4436 INR,
Sunday,20/04/2014,1 USD =,60.325 INR,
Saturday,19/04/2014,1 USD =,60.3049 INR,
Friday,18/04/2014,1 USD =,60.3131 INR,
Thursday,17/04/2014,1 USD =,60.3112 INR,
Wednesday,16/04/2014,1 USD =,60.3629 INR,
Tuesday,15/04/2014,1 USD =,60.3067 INR,
Monday,14/04/2014,1 USD =,60.2682 INR,
Sunday,13/04/2014,1 USD =,60.2974 INR,
Saturday,12/04/2014,1 USD =,60.3022 INR,
Friday,11/04/2014,1 USD =,60.2661 INR,
Thursday,10/04/2014,1 USD =,60.0944 INR,
Wednesday,9/04/2014,1 USD =,60.1602 INR,
Tuesday,8/04/2014,1 USD =,60.1158 INR,
Monday,7/04/2014,1 USD =,60.0703 INR,
Sunday,6/04/2014,1 USD =,59.9522 INR,
Saturday,5/04/2014,1 USD =,60.0141 INR,
Friday,4/04/2014,1 USD =,60.0086 INR,
Thursday,3/04/2014,1 USD =,60.1066 INR,
Wednesday,2/04/2014,1 USD =,59.9205 INR,
Tuesday,1/04/2014,1 USD =,59.938 INR,
Monday,31/03/2014,1 USD =,59.9376 INR,
Sunday,30/03/2014,1 USD =,59.8628 INR,
Saturday,29/03/2014,1 USD =,59.8859 INR,
Friday,28/03/2014,1 USD =,59.9304 INR,
Thursday,27/03/2014,1 USD =,60.2573 INR,
Wednesday,26/03/2014,1 USD =,60.217 INR,
Tuesday,25/03/2014,1 USD =,60.5016 INR,
Monday,24/03/2014,1 USD =,60.7885 INR,
Sunday,23/03/2014,1 USD =,60.958 INR,
Saturday,22/03/2014,1 USD =,61.0041 INR,
Friday,21/03/2014,1 USD =,61.0498 INR,
Thursday,20/03/2014,1 USD =,61.2851 INR,
Wednesday,19/03/2014,1 USD =,61.0123 INR,
Tuesday,18/03/2014,1 USD =,61.157 INR,
Monday,17/03/2014,1 USD =,61.1407 INR,
Sunday,16/03/2014,1 USD =,61.2357 INR,
Saturday,15/03/2014,1 USD =,61.2617 INR,
Friday,14/03/2014,1 USD =,61.1982 INR,
Thursday,13/03/2014,1 USD =,61.1486 INR,
Wednesday,12/03/2014,1 USD =,61.1248 INR,
Tuesday,11/03/2014,1 USD =,60.9764 INR,
Monday,10/03/2014,1 USD =,60.9209 INR,
Sunday,9/03/2014,1 USD =,61.1423 INR,
Saturday,8/03/2014,1 USD =,61.1279 INR,
Friday,7/03/2014,1 USD =,61.1527 INR,
Thursday,6/03/2014,1 USD =,61.1909 INR,
Wednesday,5/03/2014,1 USD =,61.8123 INR,
Tuesday,4/03/2014,1 USD =,61.8911 INR,
Monday,3/03/2014,1 USD =,62.0313 INR,
Sunday,2/03/2014,1 USD =,61.7984 INR,
Saturday,1/03/2014,1 USD =,61.8224 INR,
Friday,28/02/2014,1 USD =,61.8354 INR,
Thursday,27/02/2014,1 USD =,61.9673 INR,
Wednesday,26/02/2014,1 USD =,62.0445 INR,
Tuesday,25/02/2014,1 USD =,61.9752 INR,
Monday,24/02/2014,1 USD =,62.0231 INR,
Sunday,23/02/2014,1 USD =,61.9964 INR,
Saturday,22/02/2014,1 USD =,62.058 INR,
Friday,21/02/2014,1 USD =,62.1017 INR,
Thursday,20/02/2014,1 USD =,62.146 INR,
Wednesday,19/02/2014,1 USD =,62.2033 INR,
Tuesday,18/02/2014,1 USD =,62.0918 INR,
Monday,17/02/2014,1 USD =,61.791 INR,
Sunday,16/02/2014,1 USD =,61.821 INR,
Saturday,15/02/2014,1 USD =,61.8646 INR,
Friday,14/02/2014,1 USD =,61.8829 INR,
Thursday,13/02/2014,1 USD =,62.3322 INR,
Wednesday,12/02/2014,1 USD =,62.0542 INR,
Tuesday,11/02/2014,1 USD =,62.1893 INR,
Monday,10/02/2014,1 USD =,62.3504 INR,
Sunday,9/02/2014,1 USD =,62.1346 INR,
Saturday,8/02/2014,1 USD =,62.1719 INR,
Friday,7/02/2014,1 USD =,62.1989 INR,
Thursday,6/02/2014,1 USD =,62.3182 INR,
Wednesday,5/02/2014,1 USD =,62.5269 INR,
Tuesday,4/02/2014,1 USD =,62.4855 INR,
Monday,3/02/2014,1 USD =,62.6169 INR,
Sunday,2/02/2014,1 USD =,62.5312 INR,
Saturday,1/02/2014,1 USD =,62.5396 INR,
Friday,31/01/2014,1 USD =,62.5687 INR,
Thursday,30/01/2014,1 USD =,62.514 INR,
Wednesday,29/01/2014,1 USD =,62.5371 INR,
Tuesday,28/01/2014,1 USD =,62.5846 INR,
Monday,27/01/2014,1 USD =,63.0803 INR,
Sunday,26/01/2014,1 USD =,62.6567 INR,
Saturday,25/01/2014,1 USD =,62.6454 INR,
Friday,24/01/2014,1 USD =,62.5417 INR,
Thursday,23/01/2014,1 USD =,61.9307 INR,
Wednesday,22/01/2014,1 USD =,61.8051 INR,
Tuesday,21/01/2014,1 USD =,61.8207 INR,
Monday,20/01/2014,1 USD =,61.5874 INR,
Sunday,19/01/2014,1 USD =,61.5641 INR,
Saturday,18/01/2014,1 USD =,61.5207 INR,
Friday,17/01/2014,1 USD =,61.5314 INR,
Thursday,16/01/2014,1 USD =,61.4999 INR,
Wednesday,15/01/2014,1 USD =,61.4898 INR,
Tuesday,14/01/2014,1 USD =,61.4322 INR,
Monday,13/01/2014,1 USD =,61.4219 INR,
Sunday,12/01/2014,1 USD =,61.4612 INR,
Saturday,11/01/2014,1 USD =,61.576 INR,
Friday,10/01/2014,1 USD =,61.6772 INR,
Thursday,9/01/2014,1 USD =,62.0455 INR,
Wednesday,8/01/2014,1 USD =,62.1394 INR,
Tuesday,7/01/2014,1 USD =,62.21 INR,
Monday,6/01/2014,1 USD =,62.2633 INR,
Sunday,5/01/2014,1 USD =,62.209 INR,
Saturday,4/01/2014,1 USD =,62.2131 INR,
Friday,3/01/2014,1 USD =,62.155 INR,
Thursday,2/01/2014,1 USD =,62.1502 INR,
Wednesday,1/01/2014,1 USD =,61.8488 INR,
Tuesday,31/12/2013,1 USD =,61.8194 INR,
Monday,30/12/2013,1 USD =,61.9242 INR,
Sunday,29/12/2013,1 USD =,61.9212 INR,
Saturday,28/12/2013,1 USD =,61.886 INR,
Friday,27/12/2013,1 USD =,61.883 INR,
Thursday,26/12/2013,1 USD =,61.9694 INR,
Wednesday,25/12/2013,1 USD =,61.772 INR,
Tuesday,24/12/2013,1 USD =,61.7561 INR,
Monday,23/12/2013,1 USD =,61.9035 INR,
